DriverNumber,Abbreviation,TeamName,GridPosition,Position,Status,Points,Year,RaceNumber,EventName,CircuitName
22,TSU,RB,11.0,14.0,Lapped,0.0,2024,1,Bahrain Grand Prix,Sakhir
23,ALB,Williams,13.0,15.0,Lapped,0.0,2024,1,Bahrain Grand Prix,Sakhir
27,HUL,Haas F1 Team,10.0,16.0,Lapped,0.0,2024,1,Bahrain Grand Prix,Sakhir
31,OCO,Alpine,19.0,17.0,Lapped,0.0,2024,1,Bahrain Grand Prix,Sakhir
10,GAS,Alpine,20.0,18.0,Lapped,0.0,2024,1,Bahrain Grand Prix,Sakhir
77,BOT,Kick Sauber,16.0,19.0,Lapped,0.0,2024,1,Bahrain Grand Prix,Sakhir
2,SAR,Williams,18.0,20.0,Lapped,0.0,2024,1,Bahrain Grand Prix,Sakhir
1,VER,Red Bull Racing,3.0,1.0,Finished,25.0,2023,19,Mexico City Grand Prix,Mexico City
44,HAM,Mercedes,6.0,2.0,Finished,19.0,2023,19,Mexico City Grand Prix,Mexico City
16,LEC,Ferrari,1.0,3.0,Finished,15.0,2023,19,Mexico City Grand Prix,Mexico City
55,SAI,Ferrari,2.0,4.0,Finished,12.0,2023,19,Mexico City Grand Prix,Mexico City
4,NOR,McLaren,17.0,5.0,Finished,10.0,2023,19,Mexico City Grand Prix,Mexico City
63,RUS,Mercedes,8.0,6.0,Finished,8.0,2023,19,Mexico City Grand Prix,Mexico City
3,RIC,AlphaTauri,4.0,7.0,Finished,6.0,2023,19,Mexico City Grand Prix,Mexico City
81,PIA,McLaren,7.0,8.0,Finished,4.0,2023,19,Mexico City Grand Prix,Mexico City
23,ALB,Williams,14.0,9.0,Finished,2.0,2023,19,Mexico City Grand Prix,Mexico City
31,OCO,Alpine,15.0,10.0,Finished,1.0,2023,19,Mexico City Grand Prix,Mexico City
10,GAS,Alpine,11.0,11.0,Finished,0.0,2023,19,Mexico City Grand Prix,Mexico City
22,TSU,AlphaTauri,18.0,12.0,Finished,0.0,2023,19,Mexico City Grand Prix,Mexico City
27,HUL,Haas F1 Team,12.0,13.0,Finished,0.0,2023,19,Mexico City Grand Prix,Mexico City
24,ZHO,Alfa Romeo,10.0,14.0,Finished,0.0,2023,19,Mexico City Grand Prix,Mexico City
77,BOT,Alfa Romeo,9.0,15.0,Finished,0.0,2023,19,Mexico City Grand Prix,Mexico City
2,SAR,Williams,19.0,16.0,Retired,0.0,2023,19,Mexico City Grand Prix,Mexico City
18,STR,Aston Martin,0.0,17.0,Collision damage,0.0,2023,19,Mexico City Grand Prix,Mexico City
14,ALO,Aston Martin,13.0,18.0,Withdrew,0.0,2023,19,Mexico City Grand Prix,Mexico City
20,MAG,Haas F1 Team,16.0,19.0,Accident,0.0,2023,19,Mexico City Grand Prix,Mexico City
11,PER,Red Bull Racing,5.0,20.0,Collision damage,0.0,2023,19,Mexico City Grand Prix,Mexico City
1,VER,Red Bull Racing,1.0,1.0,Finished,25.0,2023,20,São Paulo Grand Prix,São Paulo
4,NOR,McLaren,6.0,2.0,Finished,19.0,2023,20,São Paulo Grand Prix,São Paulo
14,ALO,Aston Martin,4.0,3.0,Finished,15.0,2023,20,São Paulo Grand Prix,São Paulo
11,PER,Red Bull Racing,9.0,4.0,Finished,12.0,2023,20,São Paulo Grand Prix,São Paulo
18,STR,Aston Martin,3.0,5.0,Finished,10.0,2023,20,São Paulo Grand Prix,São Paulo
55,SAI,Ferrari,7.0,6.0,Finished,8.0,2023,20,São Paulo Grand Prix,São Paulo
10,GAS,Alpine,15.0,7.0,Finished,6.0,2023,20,São Paulo Grand Prix,São Paulo
44,HAM,Mercedes,5.0,8.0,Finished,4.0,2023,20,São Paulo Grand Prix,São Paulo
22,TSU,AlphaTauri,16.0,9.0,Finished,2.0,2023,20,São Paulo Grand Prix,São Paulo
31,OCO,Alpine,14.0,10.0,Lapped,1.0,2023,20,São Paulo Grand Prix,São Paulo
2,SAR,Williams,19.0,11.0,Lapped,0.0,2023,20,São Paulo Grand Prix,São Paulo
27,HUL,Haas F1 Team,11.0,12.0,Lapped,0.0,2023,20,São Paulo Grand Prix,São Paulo
3,RIC,AlphaTauri,17.0,13.0,Lapped,0.0,2023,20,São Paulo Grand Prix,São Paulo
81,PIA,McLaren,10.0,14.0,Lapped,0.0,2023,20,São Paulo Grand Prix,São Paulo
63,RUS,Mercedes,8.0,15.0,Retired,0.0,2023,20,São Paulo Grand Prix,São Paulo
77,BOT,Alfa Romeo,18.0,16.0,Retired,0.0,2023,20,São Paulo Grand Prix,São Paulo
24,ZHO,Alfa Romeo,20.0,17.0,Retired,0.0,2023,20,São Paulo Grand Prix,São Paulo
20,MAG,Haas F1 Team,12.0,18.0,Retired,0.0,2023,20,São Paulo Grand Prix,São Paulo
23,ALB,Williams,13.0,19.0,Retired,0.0,2023,20,São Paulo Grand Prix,São Paulo
16,LEC,Ferrari,2.0,20.0,Did not start,0.0,2023,20,São Paulo Grand Prix,São Paulo
1,VER,Red Bull Racing,2.0,1.0,Finished,25.0,2023,21,Las Vegas Grand Prix,Las Vegas
16,LEC,Ferrari,1.0,2.0,Finished,18.0,2023,21,Las Vegas Grand Prix,Las Vegas
11,PER,Red Bull Racing,11.0,3.0,Finished,15.0,2023,21,Las Vegas Grand Prix,Las Vegas
31,OCO,Alpine,16.0,4.0,Finished,12.0,2023,21,Las Vegas Grand Prix,Las Vegas
18,STR,Aston Martin,19.0,5.0,Finished,10.0,2023,21,Las Vegas Grand Prix,Las Vegas
55,SAI,Ferrari,12.0,6.0,Finished,8.0,2023,21,Las Vegas Grand Prix,Las Vegas
44,HAM,Mercedes,10.0,7.0,Finished,6.0,2023,21,Las Vegas Grand Prix,Las Vegas
63,RUS,Mercedes,3.0,8.0,Finished,4.0,2023,21,Las Vegas Grand Prix,Las Vegas
14,ALO,Aston Martin,9.0,9.0,Finished,2.0,2023,21,Las Vegas Grand Prix,Las Vegas
81,PIA,McLaren,18.0,10.0,Finished,2.0,2023,21,Las Vegas Grand Prix,Las Vegas
10,GAS,Alpine,4.0,11.0,Finished,0.0,2023,21,Las Vegas Grand Prix,Las Vegas
23,ALB,Williams,5.0,12.0,Finished,0.0,2023,21,Las Vegas Grand Prix,Las Vegas
20,MAG,Haas F1 Team,8.0,13.0,Finished,0.0,2023,21,Las Vegas Grand Prix,Las Vegas
3,RIC,AlphaTauri,14.0,14.0,Finished,0.0,2023,21,Las Vegas Grand Prix,Las Vegas
24,ZHO,Alfa Romeo,17.0,15.0,Finished,0.0,2023,21,Las Vegas Grand Prix,Las Vegas
2,SAR,Williams,6.0,16.0,Finished,0.0,2023,21,Las Vegas Grand Prix,Las Vegas
77,BOT,Alfa Romeo,7.0,17.0,Finished,0.0,2023,21,Las Vegas Grand Prix,Las Vegas
22,TSU,AlphaTauri,20.0,18.0,Retired,0.0,2023,21,Las Vegas Grand Prix,Las Vegas
27,HUL,Haas F1 Team,13.0,19.0,Retired,0.0,2023,21,Las Vegas Grand Prix,Las Vegas
4,NOR,McLaren,15.0,20.0,Retired,0.0,2023,21,Las Vegas Grand Prix,Las Vegas
1,VER,Red Bull Racing,1.0,1.0,Finished,26.0,2023,22,Abu Dhabi Grand Prix,Yas Island
16,LEC,Ferrari,2.0,2.0,Finished,18.0,2023,22,Abu Dhabi Grand Prix,Yas Island
63,RUS,Mercedes,4.0,3.0,Finished,15.0,2023,22,Abu Dhabi Grand Prix,Yas Island
11,PER,Red Bull Racing,9.0,4.0,Finished,12.0,2023,22,Abu Dhabi Grand Prix,Yas Island
4,NOR,McLaren,5.0,5.0,Finished,10.0,2023,22,Abu Dhabi Grand Prix,Yas Island
81,PIA,McLaren,3.0,6.0,Finished,8.0,2023,22,Abu Dhabi Grand Prix,Yas Island
14,ALO,Aston Martin,7.0,7.0,Finished,6.0,2023,22,Abu Dhabi Grand Prix,Yas Island
22,TSU,AlphaTauri,6.0,8.0,Finished,4.0,2023,22,Abu Dhabi Grand Prix,Yas Island
44,HAM,Mercedes,11.0,9.0,Finished,2.0,2023,22,Abu Dhabi Grand Prix,Yas Island
18,STR,Aston Martin,13.0,10.0,Finished,1.0,2023,22,Abu Dhabi Grand Prix,Yas Island
3,RIC,AlphaTauri,15.0,11.0,Finished,0.0,2023,22,Abu Dhabi Grand Prix,Yas Island
31,OCO,Alpine,12.0,12.0,Finished,0.0,2023,22,Abu Dhabi Grand Prix,Yas Island
10,GAS,Alpine,10.0,13.0,Finished,0.0,2023,22,Abu Dhabi Grand Prix,Yas Island
23,ALB,Williams,14.0,14.0,Finished,0.0,2023,22,Abu Dhabi Grand Prix,Yas Island
27,HUL,Haas F1 Team,8.0,15.0,Finished,0.0,2023,22,Abu Dhabi Grand Prix,Yas Island
2,SAR,Williams,20.0,16.0,Finished,0.0,2023,22,Abu Dhabi Grand Prix,Yas Island
24,ZHO,Alfa Romeo,19.0,17.0,Finished,0.0,2023,22,Abu Dhabi Grand Prix,Yas Island
55,SAI,Ferrari,16.0,18.0,Retired,0.0,2023,22,Abu Dhabi Grand Prix,Yas Island
77,BOT,Alfa Romeo,18.0,19.0,Lapped,0.0,2023,22,Abu Dhabi Grand Prix,Yas Island
20,MAG,Haas F1 Team,17.0,20.0,Lapped,0.0,2023,22,Abu Dhabi Grand Prix,Yas Island
1,VER,Red Bull Racing,1.0,1.0,Finished,25.0,2024,2,Saudi Arabian Grand Prix,Jeddah
11,PER,Red Bull Racing,3.0,2.0,Finished,18.0,2024,2,Saudi Arabian Grand Prix,Jeddah
16,LEC,Ferrari,2.0,3.0,Finished,16.0,2024,2,Saudi Arabian Grand Prix,Jeddah
81,PIA,McLaren,5.0,4.0,Finished,12.0,2024,2,Saudi Arabian Grand Prix,Jeddah
14,ALO,Aston Martin,4.0,5.0,Finished,10.0,2024,2,Saudi Arabian Grand Prix,Jeddah
63,RUS,Mercedes,7.0,6.0,Finished,8.0,2024,2,Saudi Arabian Grand Prix,Jeddah
38,BEA,Ferrari,11.0,7.0,Finished,6.0,2024,2,Saudi Arabian Grand Prix,Jeddah
4,NOR,McLaren,6.0,8.0,Finished,4.0,2024,2,Saudi Arabian Grand Prix,Jeddah
44,HAM,Mercedes,8.0,9.0,Finished,2.0,2024,2,Saudi Arabian Grand Prix,Jeddah
27,HUL,Haas F1 Team,15.0,10.0,Finished,1.0,2024,2,Saudi Arabian Grand Prix,Jeddah
23,ALB,Williams,12.0,11.0,Finished,0.0,2024,2,Saudi Arabian Grand Prix,Jeddah
20,MAG,Haas F1 Team,13.0,12.0,Finished,0.0,2024,2,Saudi Arabian Grand Prix,Jeddah
31,OCO,Alpine,17.0,13.0,Lapped,0.0,2024,2,Saudi Arabian Grand Prix,Jeddah
2,SAR,Williams,19.0,14.0,Lapped,0.0,2024,2,Saudi Arabian Grand Prix,Jeddah
22,TSU,RB,9.0,15.0,Lapped,0.0,2024,2,Saudi Arabian Grand Prix,Jeddah
3,RIC,RB,14.0,16.0,Lapped,0.0,2024,2,Saudi Arabian Grand Prix,Jeddah
77,BOT,Kick Sauber,16.0,17.0,Lapped,0.0,2024,2,Saudi Arabian Grand Prix,Jeddah
24,ZHO,Kick Sauber,20.0,18.0,Lapped,0.0,2024,2,Saudi Arabian Grand Prix,Jeddah
18,STR,Aston Martin,10.0,19.0,Retired,0.0,2024,2,Saudi Arabian Grand Prix,Jeddah
10,GAS,Alpine,18.0,20.0,Retired,0.0,2024,2,Saudi Arabian Grand Prix,Jeddah
55,SAI,Ferrari,2.0,1.0,Finished,25.0,2024,3,Australian Grand Prix,Melbourne
16,LEC,Ferrari,4.0,2.0,Finished,19.0,2024,3,Australian Grand Prix,Melbourne
4,NOR,McLaren,3.0,3.0,Finished,15.0,2024,3,Australian Grand Prix,Melbourne
81,PIA,McLaren,5.0,4.0,Finished,12.0,2024,3,Australian Grand Prix,Melbourne
11,PER,Red Bull Racing,6.0,5.0,Finished,10.0,2024,3,Australian Grand Prix,Melbourne
18,STR,Aston Martin,9.0,6.0,Finished,8.0,2024,3,Australian Grand Prix,Melbourne
22,TSU,RB,8.0,7.0,Finished,6.0,2024,3,Australian Grand Prix,Melbourne
14,ALO,Aston Martin,10.0,8.0,Finished,4.0,2024,3,Australian Grand Prix,Melbourne
27,HUL,Haas F1 Team,16.0,9.0,Finished,2.0,2024,3,Australian Grand Prix,Melbourne
20,MAG,Haas F1 Team,14.0,10.0,Lapped,1.0,2024,3,Australian Grand Prix,Melbourne
23,ALB,Williams,12.0,11.0,Lapped,0.0,2024,3,Australian Grand Prix,Melbourne
3,RIC,RB,18.0,12.0,Lapped,0.0,2024,3,Australian Grand Prix,Melbourne
10,GAS,Alpine,17.0,13.0,Lapped,0.0,2024,3,Australian Grand Prix,Melbourne
77,BOT,Kick Sauber,13.0,14.0,Lapped,0.0,2024,3,Australian Grand Prix,Melbourne
24,ZHO,Kick Sauber,19.0,15.0,Lapped,0.0,2024,3,Australian Grand Prix,Melbourne
31,OCO,Alpine,15.0,16.0,Lapped,0.0,2024,3,Australian Grand Prix,Melbourne
63,RUS,Mercedes,7.0,17.0,Retired,0.0,2024,3,Australian Grand Prix,Melbourne
44,HAM,Mercedes,11.0,18.0,Retired,0.0,2024,3,Australian Grand Prix,Melbourne
1,VER,Red Bull Racing,1.0,19.0,Retired,0.0,2024,3,Australian Grand Prix,Melbourne
1,VER,Red Bull Racing,1.0,1.0,Finished,26.0,2024,4,Japanese Grand Prix,Suzuka
11,PER,Red Bull Racing,2.0,2.0,Finished,18.0,2024,4,Japanese Grand Prix,Suzuka
55,SAI,Ferrari,4.0,3.0,Finished,15.0,2024,4,Japanese Grand Prix,Suzuka
16,LEC,Ferrari,8.0,4.0,Finished,12.0,2024,4,Japanese Grand Prix,Suzuka
4,NOR,McLaren,3.0,5.0,Finished,10.0,2024,4,Japanese Grand Prix,Suzuka
14,ALO,Aston Martin,5.0,6.0,Finished,8.0,2024,4,Japanese Grand Prix,Suzuka
63,RUS,Mercedes,9.0,7.0,Finished,6.0,2024,4,Japanese Grand Prix,Suzuka
81,PIA,McLaren,6.0,8.0,Finished,4.0,2024,4,Japanese Grand Prix,Suzuka
44,HAM,Mercedes,7.0,9.0,Finished,2.0,2024,4,Japanese Grand Prix,Suzuka
22,TSU,RB,10.0,10.0,Lapped,1.0,2024,4,Japanese Grand Prix,Suzuka
27,HUL,Haas F1 Team,12.0,11.0,Lapped,0.0,2024,4,Japanese Grand Prix,Suzuka
18,STR,Aston Martin,16.0,12.0,Lapped,0.0,2024,4,Japanese Grand Prix,Suzuka
20,MAG,Haas F1 Team,18.0,13.0,Lapped,0.0,2024,4,Japanese Grand Prix,Suzuka
77,BOT,Kick Sauber,13.0,14.0,Lapped,0.0,2024,4,Japanese Grand Prix,Suzuka
31,OCO,Alpine,15.0,15.0,Lapped,0.0,2024,4,Japanese Grand Prix,Suzuka
10,GAS,Alpine,17.0,16.0,Lapped,0.0,2024,4,Japanese Grand Prix,Suzuka
2,SAR,Williams,19.0,17.0,Lapped,0.0,2024,4,Japanese Grand Prix,Suzuka
24,ZHO,Kick Sauber,20.0,18.0,Retired,0.0,2024,4,Japanese Grand Prix,Suzuka
3,RIC,RB,11.0,19.0,Retired,0.0,2024,4,Japanese Grand Prix,Suzuka
23,ALB,Williams,14.0,20.0,Retired,0.0,2024,4,Japanese Grand Prix,Suzuka
1,VER,Red Bull Racing,1.0,1.0,Finished,25.0,2024,5,Chinese Grand Prix,Shanghai
4,NOR,McLaren,4.0,2.0,Finished,18.0,2024,5,Chinese Grand Prix,Shanghai
11,PER,Red Bull Racing,2.0,3.0,Finished,15.0,2024,5,Chinese Grand Prix,Shanghai
16,LEC,Ferrari,6.0,4.0,Finished,12.0,2024,5,Chinese Grand Prix,Shanghai
55,SAI,Ferrari,7.0,5.0,Finished,10.0,2024,5,Chinese Grand Prix,Shanghai
63,RUS,Mercedes,8.0,6.0,Finished,8.0,2024,5,Chinese Grand Prix,Shanghai
14,ALO,Aston Martin,3.0,7.0,Finished,7.0,2024,5,Chinese Grand Prix,Shanghai
81,PIA,McLaren,5.0,8.0,Finished,4.0,2024,5,Chinese Grand Prix,Shanghai
44,HAM,Mercedes,18.0,9.0,Finished,2.0,2024,5,Chinese Grand Prix,Shanghai
27,HUL,Haas F1 Team,9.0,10.0,Finished,1.0,2024,5,Chinese Grand Prix,Shanghai
31,OCO,Alpine,13.0,11.0,Finished,0.0,2024,5,Chinese Grand Prix,Shanghai
23,ALB,Williams,14.0,12.0,Finished,0.0,2024,5,Chinese Grand Prix,Shanghai
10,GAS,Alpine,15.0,13.0,Finished,0.0,2024,5,Chinese Grand Prix,Shanghai
24,ZHO,Kick Sauber,16.0,14.0,Finished,0.0,2024,5,Chinese Grand Prix,Shanghai
18,STR,Aston Martin,11.0,15.0,Finished,0.0,2024,5,Chinese Grand Prix,Shanghai
20,MAG,Haas F1 Team,17.0,16.0,Finished,0.0,2024,5,Chinese Grand Prix,Shanghai
2,SAR,Williams,20.0,17.0,Finished,0.0,2024,5,Chinese Grand Prix,Shanghai
3,RIC,RB,12.0,18.0,Retired,0.0,2024,5,Chinese Grand Prix,Shanghai
22,TSU,RB,19.0,19.0,Retired,0.0,2024,5,Chinese Grand Prix,Shanghai
77,BOT,Kick Sauber,10.0,20.0,Retired,0.0,2024,5,Chinese Grand Prix,Shanghai
4,NOR,McLaren,5.0,1.0,Finished,25.0,2024,6,Miami Grand Prix,Miami
1,VER,Red Bull Racing,1.0,2.0,Finished,18.0,2024,6,Miami Grand Prix,Miami
16,LEC,Ferrari,2.0,3.0,Finished,15.0,2024,6,Miami Grand Prix,Miami
11,PER,Red Bull Racing,4.0,4.0,Finished,12.0,2024,6,Miami Grand Prix,Miami
55,SAI,Ferrari,3.0,5.0,Finished,10.0,2024,6,Miami Grand Prix,Miami
44,HAM,Mercedes,8.0,6.0,Finished,8.0,2024,6,Miami Grand Prix,Miami
22,TSU,RB,10.0,7.0,Finished,6.0,2024,6,Miami Grand Prix,Miami
63,RUS,Mercedes,7.0,8.0,Finished,4.0,2024,6,Miami Grand Prix,Miami
14,ALO,Aston Martin,15.0,9.0,Finished,2.0,2024,6,Miami Grand Prix,Miami
31,OCO,Alpine,13.0,10.0,Finished,1.0,2024,6,Miami Grand Prix,Miami
27,HUL,Haas F1 Team,9.0,11.0,Finished,0.0,2024,6,Miami Grand Prix,Miami
10,GAS,Alpine,12.0,12.0,Finished,0.0,2024,6,Miami Grand Prix,Miami
81,PIA,McLaren,6.0,13.0,Finished,0.0,2024,6,Miami Grand Prix,Miami
24,ZHO,Kick Sauber,19.0,14.0,Finished,0.0,2024,6,Miami Grand Prix,Miami
3,RIC,RB,20.0,15.0,Finished,0.0,2024,6,Miami Grand Prix,Miami
77,BOT,Kick Sauber,16.0,16.0,Finished,0.0,2024,6,Miami Grand Prix,Miami
18,STR,Aston Martin,11.0,17.0,Finished,0.0,2024,6,Miami Grand Prix,Miami
23,ALB,Williams,14.0,18.0,Finished,0.0,2024,6,Miami Grand Prix,Miami
20,MAG,Haas F1 Team,18.0,19.0,Finished,0.0,2024,6,Miami Grand Prix,Miami
2,SAR,Williams,17.0,20.0,Retired,0.0,2024,6,Miami Grand Prix,Miami
1,VER,Red Bull Racing,1.0,1.0,Finished,25.0,2024,7,Emilia Romagna Grand Prix,Imola
4,NOR,McLaren,2.0,2.0,Finished,18.0,2024,7,Emilia Romagna Grand Prix,Imola
16,LEC,Ferrari,3.0,3.0,Finished,15.0,2024,7,Emilia Romagna Grand Prix,Imola
81,PIA,McLaren,5.0,4.0,Finished,12.0,2024,7,Emilia Romagna Grand Prix,Imola
55,SAI,Ferrari,4.0,5.0,Finished,10.0,2024,7,Emilia Romagna Grand Prix,Imola
44,HAM,Mercedes,8.0,6.0,Finished,8.0,2024,7,Emilia Romagna Grand Prix,Imola
63,RUS,Mercedes,6.0,7.0,Finished,7.0,2024,7,Emilia Romagna Grand Prix,Imola
11,PER,Red Bull Racing,11.0,8.0,Finished,4.0,2024,7,Emilia Romagna Grand Prix,Imola
18,STR,Aston Martin,13.0,9.0,Finished,2.0,2024,7,Emilia Romagna Grand Prix,Imola
22,TSU,RB,7.0,10.0,Lapped,1.0,2024,7,Emilia Romagna Grand Prix,Imola
27,HUL,Haas F1 Team,10.0,11.0,Lapped,0.0,2024,7,Emilia Romagna Grand Prix,Imola
20,MAG,Haas F1 Team,18.0,12.0,Lapped,0.0,2024,7,Emilia Romagna Grand Prix,Imola
3,RIC,RB,9.0,13.0,Lapped,0.0,2024,7,Emilia Romagna Grand Prix,Imola
31,OCO,Alpine,12.0,14.0,Lapped,0.0,2024,7,Emilia Romagna Grand Prix,Imola
24,ZHO,Kick Sauber,17.0,15.0,Lapped,0.0,2024,7,Emilia Romagna Grand Prix,Imola
10,GAS,Alpine,15.0,16.0,Lapped,0.0,2024,7,Emilia Romagna Grand Prix,Imola
2,SAR,Williams,19.0,17.0,Lapped,0.0,2024,7,Emilia Romagna Grand Prix,Imola
77,BOT,Kick Sauber,16.0,18.0,Lapped,0.0,2024,7,Emilia Romagna Grand Prix,Imola
14,ALO,Aston Martin,20.0,19.0,Lapped,0.0,2024,7,Emilia Romagna Grand Prix,Imola
23,ALB,Williams,14.0,20.0,Retired,0.0,2024,7,Emilia Romagna Grand Prix,Imola
16,LEC,Ferrari,1.0,1.0,Finished,25.0,2024,8,Monaco Grand Prix,Monaco
81,PIA,McLaren,2.0,2.0,Finished,18.0,2024,8,Monaco Grand Prix,Monaco
55,SAI,Ferrari,3.0,3.0,Finished,15.0,2024,8,Monaco Grand Prix,Monaco
4,NOR,McLaren,4.0,4.0,Finished,12.0,2024,8,Monaco Grand Prix,Monaco
63,RUS,Mercedes,5.0,5.0,Finished,10.0,2024,8,Monaco Grand Prix,Monaco
1,VER,Red Bull Racing,6.0,6.0,Finished,8.0,2024,8,Monaco Grand Prix,Monaco
44,HAM,Mercedes,7.0,7.0,Finished,7.0,2024,8,Monaco Grand Prix,Monaco
22,TSU,RB,8.0,8.0,Lapped,4.0,2024,8,Monaco Grand Prix,Monaco
23,ALB,Williams,9.0,9.0,Lapped,2.0,2024,8,Monaco Grand Prix,Monaco
10,GAS,Alpine,10.0,10.0,Lapped,1.0,2024,8,Monaco Grand Prix,Monaco
14,ALO,Aston Martin,14.0,11.0,Lapped,0.0,2024,8,Monaco Grand Prix,Monaco
3,RIC,RB,12.0,12.0,Lapped,0.0,2024,8,Monaco Grand Prix,Monaco
77,BOT,Kick Sauber,17.0,13.0,Lapped,0.0,2024,8,Monaco Grand Prix,Monaco
18,STR,Aston Martin,13.0,14.0,Lapped,0.0,2024,8,Monaco Grand Prix,Monaco
2,SAR,Williams,15.0,15.0,Lapped,0.0,2024,8,Monaco Grand Prix,Monaco
24,ZHO,Kick Sauber,18.0,16.0,Lapped,0.0,2024,8,Monaco Grand Prix,Monaco
31,OCO,Alpine,11.0,17.0,Retired,0.0,2024,8,Monaco Grand Prix,Monaco
11,PER,Red Bull Racing,16.0,18.0,Retired,0.0,2024,8,Monaco Grand Prix,Monaco
27,HUL,Haas F1 Team,19.0,19.0,Retired,0.0,2024,8,Monaco Grand Prix,Monaco
20,MAG,Haas F1 Team,20.0,20.0,Retired,0.0,2024,8,Monaco Grand Prix,Monaco
1,VER,Red Bull Racing,2.0,1.0,Finished,25.0,2024,9,Canadian Grand Prix,Montréal
4,NOR,McLaren,3.0,2.0,Finished,18.0,2024,9,Canadian Grand Prix,Montréal
63,RUS,Mercedes,1.0,3.0,Finished,15.0,2024,9,Canadian Grand Prix,Montréal
44,HAM,Mercedes,7.0,4.0,Finished,13.0,2024,9,Canadian Grand Prix,Montréal
81,PIA,McLaren,4.0,5.0,Finished,10.0,2024,9,Canadian Grand Prix,Montréal
14,ALO,Aston Martin,6.0,6.0,Finished,8.0,2024,9,Canadian Grand Prix,Montréal
18,STR,Aston Martin,9.0,7.0,Finished,6.0,2024,9,Canadian Grand Prix,Montréal
3,RIC,RB,5.0,8.0,Finished,4.0,2024,9,Canadian Grand Prix,Montréal
10,GAS,Alpine,15.0,9.0,Finished,2.0,2024,9,Canadian Grand Prix,Montréal
31,OCO,Alpine,18.0,10.0,Finished,1.0,2024,9,Canadian Grand Prix,Montréal
27,HUL,Haas F1 Team,17.0,11.0,Finished,0.0,2024,9,Canadian Grand Prix,Montréal
20,MAG,Haas F1 Team,14.0,12.0,Finished,0.0,2024,9,Canadian Grand Prix,Montréal
77,BOT,Kick Sauber,19.0,13.0,Finished,0.0,2024,9,Canadian Grand Prix,Montréal
22,TSU,RB,8.0,14.0,Finished,0.0,2024,9,Canadian Grand Prix,Montréal
24,ZHO,Kick Sauber,20.0,15.0,Lapped,0.0,2024,9,Canadian Grand Prix,Montréal
55,SAI,Ferrari,12.0,16.0,Retired,0.0,2024,9,Canadian Grand Prix,Montréal
23,ALB,Williams,10.0,17.0,Retired,0.0,2024,9,Canadian Grand Prix,Montréal
11,PER,Red Bull Racing,16.0,18.0,Retired,0.0,2024,9,Canadian Grand Prix,Montréal
16,LEC,Ferrari,11.0,19.0,Retired,0.0,2024,9,Canadian Grand Prix,Montréal
2,SAR,Williams,13.0,20.0,Retired,0.0,2024,9,Canadian Grand Prix,Montréal
1,VER,Red Bull Racing,2.0,1.0,Finished,25.0,2024,10,Spanish Grand Prix,Barcelona
4,NOR,McLaren,1.0,2.0,Finished,19.0,2024,10,Spanish Grand Prix,Barcelona
44,HAM,Mercedes,3.0,3.0,Finished,15.0,2024,10,Spanish Grand Prix,Barcelona
63,RUS,Mercedes,4.0,4.0,Finished,12.0,2024,10,Spanish Grand Prix,Barcelona
16,LEC,Ferrari,5.0,5.0,Finished,10.0,2024,10,Spanish Grand Prix,Barcelona
55,SAI,Ferrari,6.0,6.0,Finished,8.0,2024,10,Spanish Grand Prix,Barcelona
81,PIA,McLaren,9.0,7.0,Finished,6.0,2024,10,Spanish Grand Prix,Barcelona
11,PER,Red Bull Racing,11.0,8.0,Finished,4.0,2024,10,Spanish Grand Prix,Barcelona
10,GAS,Alpine,7.0,9.0,Finished,2.0,2024,10,Spanish Grand Prix,Barcelona
31,OCO,Alpine,8.0,10.0,Finished,1.0,2024,10,Spanish Grand Prix,Barcelona
27,HUL,Haas F1 Team,13.0,11.0,Finished,0.0,2024,10,Spanish Grand Prix,Barcelona
14,ALO,Aston Martin,10.0,12.0,Lapped,0.0,2024,10,Spanish Grand Prix,Barcelona
24,ZHO,Kick Sauber,15.0,13.0,Lapped,0.0,2024,10,Spanish Grand Prix,Barcelona
18,STR,Aston Martin,14.0,14.0,Lapped,0.0,2024,10,Spanish Grand Prix,Barcelona
3,RIC,RB,18.0,15.0,Lapped,0.0,2024,10,Spanish Grand Prix,Barcelona
77,BOT,Kick Sauber,12.0,16.0,Lapped,0.0,2024,10,Spanish Grand Prix,Barcelona
20,MAG,Haas F1 Team,16.0,17.0,Lapped,0.0,2024,10,Spanish Grand Prix,Barcelona
23,ALB,Williams,20.0,18.0,Lapped,0.0,2024,10,Spanish Grand Prix,Barcelona
22,TSU,RB,17.0,19.0,Lapped,0.0,2024,10,Spanish Grand Prix,Barcelona
2,SAR,Williams,19.0,20.0,Lapped,0.0,2024,10,Spanish Grand Prix,Barcelona
63,RUS,Mercedes,3.0,1.0,Finished,25.0,2024,11,Austrian Grand Prix,Spielberg
81,PIA,McLaren,7.0,2.0,Finished,18.0,2024,11,Austrian Grand Prix,Spielberg
55,SAI,Ferrari,4.0,3.0,Finished,15.0,2024,11,Austrian Grand Prix,Spielberg
44,HAM,Mercedes,5.0,4.0,Finished,12.0,2024,11,Austrian Grand Prix,Spielberg
1,VER,Red Bull Racing,1.0,5.0,Finished,10.0,2024,11,Austrian Grand Prix,Spielberg
27,HUL,Haas F1 Team,9.0,6.0,Finished,8.0,2024,11,Austrian Grand Prix,Spielberg
