DriverNumber,Abbreviation,Q1Time,Q2Time,Q3Time,QualiPosition,Year,RaceNumber,BestQualiTime
4,NOR,0 days 00:01:31.107000,0 days 00:01:30.560000,0 days 00:01:30.267000,6.0,2025,4,90.267
1,VER,0 days 00:01:31.303000,0 days 00:01:31.019000,0 days 00:01:30.423000,7.0,2025,4,90.423
55,SAI,0 days 00:01:31.591000,0 days 00:01:30.844000,0 days 00:01:30.680000,8.0,2025,4,90.68
44,HAM,0 days 00:01:31.219000,0 days 00:01:31.009000,0 days 00:01:30.772000,9.0,2025,4,90.772
22,TSU,0 days 00:01:31.751000,0 days 00:01:31.228000,0 days 00:01:31.303000,10.0,2025,4,91.303
7,DOO,0 days 00:01:31.414000,0 days 00:01:31.245000,,11.0,2025,4,91.245
6,HAD,0 days 00:01:31.591000,0 days 00:01:31.271000,,12.0,2025,4,91.271
14,ALO,0 days 00:01:31.634000,0 days 00:01:31.886000,,13.0,2025,4,91.886
31,OCO,0 days 00:01:31.594000,,,14.0,2025,4,91.594
23,ALB,0 days 00:01:32.040000,,,15.0,2025,4,92.04
27,HUL,0 days 00:01:32.067000,,,16.0,2025,4,92.067
30,LAW,0 days 00:01:32.165000,,,17.0,2025,4,92.165
5,BOR,0 days 00:01:32.186000,,,18.0,2025,4,92.186
18,STR,0 days 00:01:32.283000,,,19.0,2025,4,92.283
87,BEA,0 days 00:01:32.373000,,,20.0,2025,4,92.373
1,VER,0 days 00:01:27.778000,0 days 00:01:27.529000,0 days 00:01:27.294000,1.0,2025,5,87.294
81,PIA,0 days 00:01:27.901000,0 days 00:01:27.545000,0 days 00:01:27.304000,2.0,2025,5,87.304
63,RUS,0 days 00:01:28.282000,0 days 00:01:27.599000,0 days 00:01:27.407000,3.0,2025,5,87.407
16,LEC,0 days 00:01:28.552000,0 days 00:01:27.866000,0 days 00:01:27.670000,4.0,2025,5,87.67
12,ANT,0 days 00:01:28.128000,0 days 00:01:27.798000,0 days 00:01:27.866000,5.0,2025,5,87.866
55,SAI,0 days 00:01:28.354000,0 days 00:01:28.024000,0 days 00:01:28.164000,6.0,2025,5,88.164
44,HAM,0 days 00:01:28.372000,0 days 00:01:28.102000,0 days 00:01:28.201000,7.0,2025,5,88.201
22,TSU,0 days 00:01:28.226000,0 days 00:01:27.990000,0 days 00:01:28.204000,8.0,2025,5,88.204
10,GAS,0 days 00:01:28.421000,0 days 00:01:28.025000,0 days 00:01:28.367000,9.0,2025,5,88.367
4,NOR,0 days 00:01:27.805000,0 days 00:01:27.481000,,10.0,2025,5,87.481
23,ALB,0 days 00:01:28.279000,0 days 00:01:28.109000,,11.0,2025,5,88.109
30,LAW,0 days 00:01:28.561000,0 days 00:01:28.191000,,12.0,2025,5,88.191
14,ALO,0 days 00:01:28.548000,0 days 00:01:28.303000,,13.0,2025,5,88.303
6,HAD,0 days 00:01:28.571000,0 days 00:01:28.418000,,14.0,2025,5,88.418
87,BEA,0 days 00:01:28.536000,0 days 00:01:28.648000,,15.0,2025,5,88.648
18,STR,0 days 00:01:28.645000,,,16.0,2025,5,88.645
7,DOO,0 days 00:01:28.739000,,,17.0,2025,5,88.739
27,HUL,0 days 00:01:28.782000,,,18.0,2025,5,88.782
31,OCO,0 days 00:01:29.092000,,,19.0,2025,5,89.092
5,BOR,0 days 00:01:29.462000,,,20.0,2025,5,89.462
1,VER,0 days 00:01:26.870000,0 days 00:01:26.643000,0 days 00:01:26.204000,1.0,2025,6,86.204
4,NOR,0 days 00:01:26.955000,0 days 00:01:26.499000,0 days 00:01:26.269000,2.0,2025,6,86.269
12,ANT,0 days 00:01:27.077000,0 days 00:01:26.606000,0 days 00:01:26.271000,3.0,2025,6,86.271
81,PIA,0 days 00:01:27.006000,0 days 00:01:26.269000,0 days 00:01:26.375000,4.0,2025,6,86.375
63,RUS,0 days 00:01:27.014000,0 days 00:01:26.575000,0 days 00:01:26.385000,5.0,2025,6,86.385
55,SAI,0 days 00:01:27.098000,0 days 00:01:26.847000,0 days 00:01:26.569000,6.0,2025,6,86.569
23,ALB,0 days 00:01:27.042000,0 days 00:01:26.855000,0 days 00:01:26.682000,7.0,2025,6,86.682
16,LEC,0 days 00:01:27.417000,0 days 00:01:26.948000,0 days 00:01:26.754000,8.0,2025,6,86.754
31,OCO,0 days 00:01:27.450000,0 days 00:01:26.967000,0 days 00:01:26.824000,9.0,2025,6,86.824
22,TSU,0 days 00:01:27.298000,0 days 00:01:26.959000,0 days 00:01:26.943000,10.0,2025,6,86.943
6,HAD,0 days 00:01:27.301000,0 days 00:01:26.987000,,11.0,2025,6,86.987
44,HAM,0 days 00:01:27.279000,0 days 00:01:27.006000,,12.0,2025,6,87.006
5,BOR,0 days 00:01:27.343000,0 days 00:01:27.151000,,13.0,2025,6,87.151
7,DOO,0 days 00:01:27.422000,0 days 00:01:27.186000,,14.0,2025,6,87.186
30,LAW,0 days 00:01:27.444000,0 days 00:01:27.363000,,15.0,2025,6,87.363
27,HUL,0 days 00:01:27.473000,,,16.0,2025,6,87.473
14,ALO,0 days 00:01:27.604000,,,17.0,2025,6,87.604
10,GAS,0 days 00:01:27.710000,,,18.0,2025,6,87.71
18,STR,0 days 00:01:27.830000,,,19.0,2025,6,87.83
87,BEA,0 days 00:01:27.999000,,,20.0,2025,6,87.999
81,PIA,0 days 00:01:15.500000,0 days 00:01:15.214000,0 days 00:01:14.670000,1.0,2025,7,74.67
1,VER,0 days 00:01:15.175000,0 days 00:01:15.394000,0 days 00:01:14.704000,2.0,2025,7,74.704
63,RUS,0 days 00:01:15.852000,0 days 00:01:15.334000,0 days 00:01:14.807000,3.0,2025,7,74.807
4,NOR,0 days 00:01:15.894000,0 days 00:01:15.261000,0 days 00:01:14.962000,4.0,2025,7,74.962
14,ALO,0 days 00:01:15.695000,0 days 00:01:15.442000,0 days 00:01:15.431000,5.0,2025,7,75.431
55,SAI,0 days 00:01:15.987000,0 days 00:01:15.198000,0 days 00:01:15.432000,6.0,2025,7,75.432
23,ALB,0 days 00:01:16.123000,0 days 00:01:15.521000,0 days 00:01:15.473000,7.0,2025,7,75.473
18,STR,0 days 00:01:15.817000,0 days 00:01:15.497000,0 days 00:01:15.581000,8.0,2025,7,75.581
6,HAD,0 days 00:01:16.253000,0 days 00:01:15.510000,0 days 00:01:15.746000,9.0,2025,7,75.746
10,GAS,0 days 00:01:15.937000,0 days 00:01:15.505000,0 days 00:01:15.787000,10.0,2025,7,75.787
16,LEC,0 days 00:01:16.108000,0 days 00:01:15.604000,,11.0,2025,7,75.604
44,HAM,0 days 00:01:16.163000,0 days 00:01:15.765000,,12.0,2025,7,75.765
12,ANT,0 days 00:01:15.943000,0 days 00:01:15.772000,,13.0,2025,7,75.772
5,BOR,0 days 00:01:16.340000,0 days 00:01:16.260000,,14.0,2025,7,76.26
43,COL,0 days 00:01:16.256000,,,15.0,2025,7,76.256
30,LAW,0 days 00:01:16.379000,,,16.0,2025,7,76.379
27,HUL,0 days 00:01:16.518000,,,17.0,2025,7,76.518
31,OCO,0 days 00:01:16.613000,,,18.0,2025,7,76.613
87,BEA,0 days 00:01:16.918000,,,19.0,2025,7,76.918
22,TSU,,,,20.0,2025,7,
4,NOR,0 days 00:01:11.285000,0 days 00:01:10.570000,0 days 00:01:09.954000,1.0,2025,8,69.954
16,LEC,0 days 00:01:11.229000,0 days 00:01:10.581000,0 days 00:01:10.063000,2.0,2025,8,70.063
81,PIA,0 days 00:01:11.308000,0 days 00:01:10.858000,0 days 00:01:10.129000,3.0,2025,8,70.129
44,HAM,0 days 00:01:11.575000,0 days 00:01:10.883000,0 days 00:01:10.382000,4.0,2025,8,70.382
1,VER,0 days 00:01:11.431000,0 days 00:01:10.875000,0 days 00:01:10.669000,5.0,2025,8,70.669
6,HAD,0 days 00:01:11.811000,0 days 00:01:11.040000,0 days 00:01:10.923000,6.0,2025,8,70.923
14,ALO,0 days 00:01:11.674000,0 days 00:01:11.182000,0 days 00:01:10.924000,7.0,2025,8,70.924
31,OCO,0 days 00:01:11.839000,0 days 00:01:11.262000,0 days 00:01:10.942000,8.0,2025,8,70.942
30,LAW,0 days 00:01:11.818000,0 days 00:01:11.250000,0 days 00:01:11.129000,9.0,2025,8,71.129
23,ALB,0 days 00:01:11.629000,0 days 00:01:10.732000,0 days 00:01:11.213000,10.0,2025,8,71.213
55,SAI,0 days 00:01:11.707000,0 days 00:01:11.362000,,11.0,2025,8,71.362
22,TSU,0 days 00:01:11.800000,0 days 00:01:11.415000,,12.0,2025,8,71.415
27,HUL,0 days 00:01:11.871000,0 days 00:01:11.596000,,13.0,2025,8,71.596
63,RUS,0 days 00:01:11.507000,,,14.0,2025,8,71.507
12,ANT,0 days 00:01:11.880000,,,15.0,2025,8,71.88
5,BOR,0 days 00:01:11.902000,,,16.0,2025,8,71.902
87,BEA,0 days 00:01:11.979000,,,17.0,2025,8,71.979
10,GAS,0 days 00:01:11.994000,,,18.0,2025,8,71.994
18,STR,0 days 00:01:12.563000,,,19.0,2025,8,72.563
43,COL,0 days 00:01:12.597000,,,20.0,2025,8,72.597
81,PIA,0 days 00:01:12.551000,0 days 00:01:11.998000,0 days 00:01:11.546000,1.0,2025,9,71.546
4,NOR,0 days 00:01:12.799000,0 days 00:01:12.056000,0 days 00:01:11.755000,2.0,2025,9,71.755
1,VER,0 days 00:01:12.798000,0 days 00:01:12.358000,0 days 00:01:11.848000,3.0,2025,9,71.848
63,RUS,0 days 00:01:12.806000,0 days 00:01:12.407000,0 days 00:01:11.848000,4.0,2025,9,71.848
44,HAM,0 days 00:01:13.058000,0 days 00:01:12.447000,0 days 00:01:12.045000,5.0,2025,9,72.045
12,ANT,0 days 00:01:12.815000,0 days 00:01:12.585000,0 days 00:01:12.111000,6.0,2025,9,72.111
16,LEC,0 days 00:01:13.014000,0 days 00:01:12.495000,0 days 00:01:12.131000,7.0,2025,9,72.131
10,GAS,0 days 00:01:13.081000,0 days 00:01:12.611000,0 days 00:01:12.199000,8.0,2025,9,72.199
6,HAD,0 days 00:01:13.139000,0 days 00:01:12.461000,0 days 00:01:12.252000,9.0,2025,9,72.252
14,ALO,0 days 00:01:13.102000,0 days 00:01:12.523000,0 days 00:01:12.284000,10.0,2025,9,72.284
23,ALB,0 days 00:01:13.044000,0 days 00:01:12.641000,,11.0,2025,9,72.641
5,BOR,0 days 00:01:13.045000,0 days 00:01:12.756000,,12.0,2025,9,72.756
30,LAW,0 days 00:01:13.039000,0 days 00:01:12.763000,,13.0,2025,9,72.763
18,STR,0 days 00:01:13.038000,0 days 00:01:13.058000,,14.0,2025,9,73.058
87,BEA,0 days 00:01:13.074000,0 days 00:01:13.315000,,15.0,2025,9,73.315
27,HUL,0 days 00:01:13.190000,,,16.0,2025,9,73.19
31,OCO,0 days 00:01:13.201000,,,17.0,2025,9,73.201
55,SAI,0 days 00:01:13.203000,,,18.0,2025,9,73.203
43,COL,0 days 00:01:13.334000,,,19.0,2025,9,73.334
22,TSU,0 days 00:01:13.385000,,,20.0,2025,9,73.385
63,RUS,0 days 00:01:12.075000,0 days 00:01:11.570000,0 days 00:01:10.899000,1.0,2025,10,70.899
1,VER,0 days 00:01:12.054000,0 days 00:01:11.638000,0 days 00:01:11.059000,2.0,2025,10,71.059
81,PIA,0 days 00:01:11.939000,0 days 00:01:11.715000,0 days 00:01:11.120000,3.0,2025,10,71.12
12,ANT,0 days 00:01:12.279000,0 days 00:01:11.974000,0 days 00:01:11.391000,4.0,2025,10,71.391
44,HAM,0 days 00:01:11.952000,0 days 00:01:11.885000,0 days 00:01:11.526000,5.0,2025,10,71.526
14,ALO,0 days 00:01:12.073000,0 days 00:01:11.805000,0 days 00:01:11.586000,6.0,2025,10,71.586
4,NOR,0 days 00:01:11.826000,0 days 00:01:11.599000,0 days 00:01:11.625000,7.0,2025,10,71.625
16,LEC,0 days 00:01:12.038000,0 days 00:01:11.626000,0 days 00:01:11.682000,8.0,2025,10,71.682
6,HAD,0 days 00:01:12.211000,0 days 00:01:12.003000,0 days 00:01:11.867000,9.0,2025,10,71.867
23,ALB,0 days 00:01:12.090000,0 days 00:01:11.892000,0 days 00:01:11.907000,10.0,2025,10,71.907
22,TSU,0 days 00:01:12.334000,0 days 00:01:12.102000,,11.0,2025,10,72.102
43,COL,0 days 00:01:12.234000,0 days 00:01:12.142000,,12.0,2025,10,72.142
27,HUL,0 days 00:01:12.323000,0 days 00:01:12.183000,,13.0,2025,10,72.183
87,BEA,0 days 00:01:12.306000,0 days 00:01:12.340000,,14.0,2025,10,72.34
31,OCO,0 days 00:01:12.378000,0 days 00:01:12.634000,,15.0,2025,10,72.634
5,BOR,0 days 00:01:12.385000,,,16.0,2025,10,72.385
55,SAI,0 days 00:01:12.398000,,,17.0,2025,10,72.398
18,STR,0 days 00:01:12.517000,,,18.0,2025,10,72.517
30,LAW,0 days 00:01:12.525000,,,19.0,2025,10,72.525
10,GAS,0 days 00:01:12.667000,,,20.0,2025,10,72.667
4,NOR,0 days 00:01:04.672000,0 days 00:01:04.410000,0 days 00:01:03.971000,1.0,2025,11,63.971
16,LEC,0 days 00:01:05.197000,0 days 00:01:04.734000,0 days 00:01:04.492000,2.0,2025,11,64.492
81,PIA,0 days 00:01:04.966000,0 days 00:01:04.556000,0 days 00:01:04.554000,3.0,2025,11,64.554
44,HAM,0 days 00:01:05.115000,0 days 00:01:04.896000,0 days 00:01:04.582000,4.0,2025,11,64.582
63,RUS,0 days 00:01:05.189000,0 days 00:01:04.860000,0 days 00:01:04.763000,5.0,2025,11,64.763
30,LAW,0 days 00:01:05.017000,0 days 00:01:05.041000,0 days 00:01:04.926000,6.0,2025,11,64.926
1,VER,0 days 00:01:05.106000,0 days 00:01:04.836000,0 days 00:01:04.929000,7.0,2025,11,64.929
5,BOR,0 days 00:01:05.123000,0 days 00:01:04.846000,0 days 00:01:05.132000,8.0,2025,11,65.132
12,ANT,0 days 00:01:05.178000,0 days 00:01:05.052000,0 days 00:01:05.276000,9.0,2025,11,65.276
10,GAS,0 days 00:01:05.054000,0 days 00:01:04.846000,0 days 00:01:05.649000,10.0,2025,11,65.649
14,ALO,0 days 00:01:05.197000,0 days 00:01:05.128000,,11.0,2025,11,65.128
23,ALB,0 days 00:01:05.143000,0 days 00:01:05.205000,,12.0,2025,11,65.205
6,HAD,0 days 00:01:05.063000,0 days 00:01:05.226000,,13.0,2025,11,65.226
43,COL,0 days 00:01:05.278000,0 days 00:01:05.288000,,14.0,2025,11,65.288
87,BEA,0 days 00:01:05.218000,0 days 00:01:05.312000,,15.0,2025,11,65.312
18,STR,0 days 00:01:05.329000,,,16.0,2025,11,65.329
31,OCO,0 days 00:01:05.364000,,,17.0,2025,11,65.364
22,TSU,0 days 00:01:05.369000,,,18.0,2025,11,65.369
55,SAI,0 days 00:01:05.582000,,,19.0,2025,11,65.582
27,HUL,0 days 00:01:05.606000,,,20.0,2025,11,65.606
1,VER,0 days 00:01:25.886000,0 days 00:01:25.316000,0 days 00:01:24.892000,1.0,2025,12,84.892
81,PIA,0 days 00:01:25.963000,0 days 00:01:25.316000,0 days 00:01:24.995000,2.0,2025,12,84.995
4,NOR,0 days 00:01:26.123000,0 days 00:01:25.231000,0 days 00:01:25.010000,3.0,2025,12,85.01
63,RUS,0 days 00:01:26.236000,0 days 00:01:25.637000,0 days 00:01:25.029000,4.0,2025,12,85.029
44,HAM,0 days 00:01:26.296000,0 days 00:01:25.084000,0 days 00:01:25.095000,5.0,2025,12,85.095
16,LEC,0 days 00:01:26.186000,0 days 00:01:25.133000,0 days 00:01:25.121000,6.0,2025,12,85.121
12,ANT,0 days 00:01:26.265000,0 days 00:01:25.620000,0 days 00:01:25.374000,7.0,2025,12,85.374
87,BEA,0 days 00:01:26.005000,0 days 00:01:25.534000,0 days 00:01:25.471000,8.0,2025,12,85.471
14,ALO,0 days 00:01:26.108000,0 days 00:01:25.593000,0 days 00:01:25.621000,9.0,2025,12,85.621
10,GAS,0 days 00:01:26.328000,0 days 00:01:25.711000,0 days 00:01:25.785000,10.0,2025,12,85.785
55,SAI,0 days 00:01:26.175000,0 days 00:01:25.746000,,11.0,2025,12,85.746
22,TSU,0 days 00:01:26.275000,0 days 00:01:25.826000,,12.0,2025,12,85.826
6,HAD,0 days 00:01:26.177000,0 days 00:01:25.864000,,13.0,2025,12,85.864
23,ALB,0 days 00:01:26.093000,0 days 00:01:25.889000,,14.0,2025,12,85.889
31,OCO,0 days 00:01:26.136000,0 days 00:01:25.950000,,15.0,2025,12,85.95
30,LAW,0 days 00:01:26.440000,,,16.0,2025,12,86.44
5,BOR,0 days 00:01:26.446000,,,17.0,2025,12,86.446
18,STR,0 days 00:01:26.504000,,,18.0,2025,12,86.504
27,HUL,0 days 00:01:26.574000,,,19.0,2025,12,86.574
43,COL,0 days 00:01:27.060000,,,20.0,2025,12,87.06
4,NOR,0 days 00:01:41.010000,0 days 00:01:40.715000,0 days 00:01:40.562000,1.0,2025,13,100.562
81,PIA,0 days 00:01:41.201000,0 days 00:01:40.626000,0 days 00:01:40.647000,2.0,2025,13,100.647
16,LEC,0 days 00:01:41.635000,0 days 00:01:41.084000,0 days 00:01:40.900000,3.0,2025,13,100.9
1,VER,0 days 00:01:41.334000,0 days 00:01:40.951000,0 days 00:01:40.903000,4.0,2025,13,100.903
23,ALB,0 days 00:01:41.772000,0 days 00:01:41.505000,0 days 00:01:41.201000,5.0,2025,13,101.201
63,RUS,0 days 00:01:41.784000,0 days 00:01:41.254000,0 days 00:01:41.260000,6.0,2025,13,101.26
22,TSU,0 days 00:01:41.840000,0 days 00:01:41.245000,0 days 00:01:41.284000,7.0,2025,13,101.284
6,HAD,0 days 00:01:41.572000,0 days 00:01:41.281000,0 days 00:01:41.310000,8.0,2025,13,101.31
30,LAW,0 days 00:01:41.748000,0 days 00:01:41.297000,0 days 00:01:41.328000,9.0,2025,13,101.328
5,BOR,0 days 00:01:41.908000,0 days 00:01:41.336000,0 days 00:01:42.387000,10.0,2025,13,102.387
31,OCO,0 days 00:01:41.884000,0 days 00:01:41.525000,,11.0,2025,13,101.525
87,BEA,0 days 00:01:41.617000,0 days 00:01:41.617000,,12.0,2025,13,101.617
10,GAS,0 days 00:01:41.800000,0 days 00:01:41.633000,,13.0,2025,13,101.633
27,HUL,0 days 00:01:41.844000,0 days 00:01:41.707000,,14.0,2025,13,101.707
55,SAI,0 days 00:01:41.691000,0 days 00:01:41.758000,,15.0,2025,13,101.758
44,HAM,0 days 00:01:41.939000,,,16.0,2025,13,101.939
43,COL,0 days 00:01:42.022000,,,17.0,2025,13,102.022
12,ANT,0 days 00:01:42.139000,,,18.0,2025,13,102.139
14,ALO,0 days 00:01:42.385000,,,19.0,2025,13,102.385
18,STR,0 days 00:01:42.502000,,,20.0,2025,13,102.502
16,LEC,0 days 00:01:15.582000,0 days 00:01:15.455000,0 days 00:01:15.372000,1.0,2025,14,75.372
81,PIA,0 days 00:01:15.211000,0 days 00:01:14.941000,0 days 00:01:15.398000,2.0,2025,14,75.398
4,NOR,0 days 00:01:15.523000,0 days 00:01:14.890000,0 days 00:01:15.413000,3.0,2025,14,75.413
63,RUS,0 days 00:01:15.627000,0 days 00:01:15.201000,0 days 00:01:15.425000,4.0,2025,14,75.425
14,ALO,0 days 00:01:15.281000,0 days 00:01:15.395000,0 days 00:01:15.481000,5.0,2025,14,75.481
18,STR,0 days 00:01:15.673000,0 days 00:01:15.129000,0 days 00:01:15.498000,6.0,2025,14,75.498
5,BOR,0 days 00:01:15.586000,0 days 00:01:15.687000,0 days 00:01:15.725000,7.0,2025,14,75.725
1,VER,0 days 00:01:15.736000,0 days 00:01:15.547000,0 days 00:01:15.728000,8.0,2025,14,75.728
30,LAW,0 days 00:01:15.849000,0 days 00:01:15.630000,0 days 00:01:15.821000,9.0,2025,14,75.821
6,HAD,0 days 00:01:15.516000,0 days 00:01:15.469000,0 days 00:01:15.915000,10.0,2025,14,75.915
87,BEA,0 days 00:01:15.750000,0 days 00:01:15.694000,,11.0,2025,14,75.694
44,HAM,0 days 00:01:15.733000,0 days 00:01:15.702000,,12.0,2025,14,75.702
55,SAI,0 days 00:01:15.652000,0 days 00:01:15.781000,,13.0,2025,14,75.781
43,COL,0 days 00:01:15.875000,0 days 00:01:16.159000,,14.0,2025,14,76.159
12,ANT,0 days 00:01:15.782000,0 days 00:01:16.386000,,15.0,2025,14,76.386
22,TSU,0 days 00:01:15.899000,,,16.0,2025,14,75.899
10,GAS,0 days 00:01:15.966000,,,17.0,2025,14,75.966
31,OCO,0 days 00:01:16.023000,,,18.0,2025,14,76.023
27,HUL,0 days 00:01:16.081000,,,19.0,2025,14,76.081
23,ALB,0 days 00:01:16.223000,,,20.0,2025,14,76.223
81,PIA,0 days 00:01:09.338000,0 days 00:01:08.964000,0 days 00:01:08.662000,1.0,2025,15,68.662
4,NOR,0 days 00:01:09.469000,0 days 00:01:08.874000,0 days 00:01:08.674000,2.0,2025,15,68.674
1,VER,0 days 00:01:09.696000,0 days 00:01:09.122000,0 days 00:01:08.925000,3.0,2025,15,68.925
6,HAD,0 days 00:01:09.966000,0 days 00:01:09.439000,0 days 00:01:09.208000,4.0,2025,15,69.208
63,RUS,0 days 00:01:09.676000,0 days 00:01:09.313000,0 days 00:01:09.255000,5.0,2025,15,69.255
16,LEC,0 days 00:01:09.906000,0 days 00:01:09.304000,0 days 00:01:09.340000,6.0,2025,15,69.34
44,HAM,0 days 00:01:09.900000,0 days 00:01:09.261000,0 days 00:01:09.390000,7.0,2025,15,69.39
30,LAW,0 days 00:01:09.779000,0 days 00:01:09.383000,0 days 00:01:09.500000,8.0,2025,15,69.5
55,SAI,0 days 00:01:09.980000,0 days 00:01:09.472000,0 days 00:01:09.505000,9.0,2025,15,69.505
14,ALO,0 days 00:01:09.950000,0 days 00:01:09.366000,0 days 00:01:09.630000,10.0,2025,15,69.63
12,ANT,0 days 00:01:09.845000,0 days 00:01:09.493000,,11.0,2025,15,69.493
22,TSU,0 days 00:01:09.954000,0 days 00:01:09.622000,,12.0,2025,15,69.622
5,BOR,0 days 00:01:10.037000,0 days 00:01:09.622000,,13.0,2025,15,69.622
10,GAS,0 days 00:01:09.894000,0 days 00:01:09.637000,,14.0,2025,15,69.637
23,ALB,0 days 00:01:09.792000,0 days 00:01:09.652000,,15.0,2025,15,69.652
43,COL,0 days 00:01:10.104000,,,16.0,2025,15,70.104
27,HUL,0 days 00:01:10.195000,,,17.0,2025,15,70.195
31,OCO,0 days 00:01:10.197000,,,18.0,2025,15,70.197
87,BEA,0 days 00:01:10.262000,,,19.0,2025,15,70.262
18,STR,,,,20.0,2025,15,
1,VER,0 days 00:01:19.455000,0 days 00:01:19.140000,0 days 00:01:18.792000,1.0,2025,16,78.792
4,NOR,0 days 00:01:19.517000,0 days 00:01:19.293000,0 days 00:01:18.869000,2.0,2025,16,78.869
81,PIA,0 days 00:01:19.711000,0 days 00:01:19.286000,0 days 00:01:18.982000,3.0,2025,16,78.982
16,LEC,0 days 00:01:19.689000,0 days 00:01:19.310000,0 days 00:01:19.007000,4.0,2025,16,79.007
44,HAM,0 days 00:01:19.765000,0 days 00:01:19.371000,0 days 00:01:19.124000,5.0,2025,16,79.124
63,RUS,0 days 00:01:19.414000,0 days 00:01:19.287000,0 days 00:01:19.157000,6.0,2025,16,79.157
12,ANT,0 days 00:01:19.747000,0 days 00:01:19.245000,0 days 00:01:19.200000,7.0,2025,16,79.2
5,BOR,0 days 00:01:19.688000,0 days 00:01:19.323000,0 days 00:01:19.390000,8.0,2025,16,79.39
14,ALO,0 days 00:01:19.658000,0 days 00:01:19.362000,0 days 00:01:19.424000,9.0,2025,16,79.424
22,TSU,0 days 00:01:19.619000,0 days 00:01:19.433000,0 days 00:01:19.519000,10.0,2025,16,79.519
87,BEA,0 days 00:01:19.688000,0 days 00:01:19.446000,,11.0,2025,16,79.446
27,HUL,0 days 00:01:19.777000,0 days 00:01:19.498000,,12.0,2025,16,79.498
55,SAI,0 days 00:01:19.644000,0 days 00:01:19.528000,,13.0,2025,16,79.528
23,ALB,0 days 00:01:19.837000,0 days 00:01:19.583000,,14.0,2025,16,79.583
31,OCO,0 days 00:01:19.816000,0 days 00:01:19.707000,,15.0,2025,16,79.707
6,HAD,0 days 00:01:19.917000,,,16.0,2025,16,79.917
18,STR,0 days 00:01:19.948000,,,17.0,2025,16,79.948
43,COL,0 days 00:01:19.992000,,,18.0,2025,16,79.992
10,GAS,0 days 00:01:20.103000,,,19.0,2025,16,80.103
30,LAW,0 days 00:01:20.279000,,,20.0,2025,16,80.279
1,VER,0 days 00:01:41.331000,0 days 00:01:41.255000,0 days 00:01:41.117000,1.0,2025,17,101.117
55,SAI,0 days 00:01:42.635000,0 days 00:01:41.675000,0 days 00:01:41.595000,2.0,2025,17,101.595
30,LAW,0 days 00:01:42.257000,0 days 00:01:41.537000,0 days 00:01:41.707000,3.0,2025,17,101.707
12,ANT,0 days 00:01:42.247000,0 days 00:01:41.464000,0 days 00:01:41.717000,4.0,2025,17,101.717
63,RUS,0 days 00:01:41.646000,0 days 00:01:41.455000,0 days 00:01:42.070000,5.0,2025,17,102.07
22,TSU,0 days 00:01:42.347000,0 days 00:01:41.788000,0 days 00:01:42.143000,6.0,2025,17,102.143
4,NOR,0 days 00:01:41.322000,0 days 00:01:41.396000,0 days 00:01:42.239000,7.0,2025,17,102.239
6,HAD,0 days 00:01:41.656000,0 days 00:01:41.647000,0 days 00:01:42.372000,8.0,2025,17,102.372
81,PIA,0 days 00:01:41.839000,0 days 00:01:41.414000,,9.0,2025,17,101.414
16,LEC,0 days 00:01:41.458000,0 days 00:01:41.519000,,10.0,2025,17,101.519
14,ALO,0 days 00:01:42.211000,0 days 00:01:41.857000,,11.0,2025,17,101.857
44,HAM,0 days 00:01:41.821000,0 days 00:01:42.183000,,12.0,2025,17,102.183
5,BOR,0 days 00:01:42.511000,0 days 00:01:42.277000,,13.0,2025,17,102.277
18,STR,0 days 00:01:42.101000,0 days 00:01:43.061000,,14.0,2025,17,103.061
87,BEA,0 days 00:01:42.666000,,,15.0,2025,17,102.666
43,COL,0 days 00:01:42.779000,,,16.0,2025,17,102.779
27,HUL,0 days 00:01:42.916000,,,17.0,2025,17,102.916
10,GAS,0 days 00:01:43.139000,,,18.0,2025,17,103.139
23,ALB,0 days 00:01:43.778000,,,19.0,2025,17,103.778
31,OCO,,,,20.0,2025,17,
63,RUS,0 days 00:01:29.928000,0 days 00:01:29.562000,0 days 00:01:29.158000,1.0,2025,18,89.158
1,VER,0 days 00:01:30.028000,0 days 00:01:29.572000,0 days 00:01:29.340000,2.0,2025,18,89.34
81,PIA,0 days 00:01:30.313000,0 days 00:01:29.813000,0 days 00:01:29.524000,3.0,2025,18,89.524
12,ANT,0 days 00:01:30.036000,0 days 00:01:29.649000,0 days 00:01:29.537000,4.0,2025,18,89.537
4,NOR,0 days 00:01:29.932000,0 days 00:01:29.809000,0 days 00:01:29.586000,5.0,2025,18,89.586
44,HAM,0 days 00:01:29.765000,0 days 00:01:29.936000,0 days 00:01:29.688000,6.0,2025,18,89.688
16,LEC,0 days 00:01:30.370000,0 days 00:01:29.914000,0 days 00:01:29.784000,7.0,2025,18,89.784
6,HAD,0 days 00:01:30.214000,0 days 00:01:30.016000,0 days 00:01:29.846000,8.0,2025,18,89.846
87,BEA,0 days 00:01:30.420000,0 days 00:01:30.076000,0 days 00:01:29.868000,9.0,2025,18,89.868
14,ALO,0 days 00:01:30.745000,0 days 00:01:30.054000,0 days 00:01:29.955000,10.0,2025,18,89.955
27,HUL,0 days 00:01:30.715000,0 days 00:01:30.141000,,11.0,2025,18,90.141
30,LAW,0 days 00:01:30.681000,0 days 00:01:30.320000,,12.0,2025,18,90.32
